Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
AVOCA16,Avoca CLO XVI,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.4329803988355478260869565217,0.5412254985444347826086956522,30/06/2016,15/10/2022,3.589661,3.58,3211,51,302856130.17,20714448.87,266866881.89,0,261038054.233044,3.589661,7.069496,0.0143941009944552,0.0259479056410389,0.0456004612255186,97.1176905815875870,97.8158295181780602,98.6057034044068734,4.530001,1,0.0150772352174388,0.0741005740,0,0.0741005740,0.22171645,0,0.0106469144087019,0.0184535324695325,0.0558771204369468,0.9962528134142468,0.2552405266535713,0.788274,0.0056207798786298,0.5617970747370507,3.657602,5,0,15.20,95.50,2.44,,8.10,6.80,3.618771,4.136224,7.234513,0.15,0.25,0,12,35753932.77,15,94.232029,08/08/2018,3.625907,111.400001,103.24,3.34,High-Yield Loans,15/07/2020,,2.2295760185,3.2820257268,13.6121932975,14.7901871901,49.6683748097,16.1389461686,0.2786967887,,,0,59.57543560,90,60,,450000000,0.593038,,30/08/2024,0.1774223970,83.27,3073,60,15/01/2017,15/10/2024,0,84.365060,85.760040,87.774410,0,53.91918140,3.244410,3.401910,0.674610,0.513820,0.5626
AVOCA17,Avoca CLO XVII DAC,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.4600286869138780709736123749,0.5750358586423475887170154686,08/12/2016,15/04/2024,3.903058,3.90,0,0,568980000,6279071.54,545899087.85,0,539349148.892397,3.903058,7.406639,0.0041957230392540,0.0075698204521189,0.0294905158266606,98.1973226067088582,98.8001557236893998,98.9104666338555414,4.5050,1,0.0263277656436553,0,0.0295023010,0.0295023010,0,0.24219264,0.0023638826455680,0.0176427745426943,0.0413562619767620,0.9897966490071687,0.4418185375247829,0.320069,0.0266899145360058,0.7146802867111623,3.647204,5.70,0,15.90,97.80,4.62,2.80,4.80,,3.956955,4.838272,7.563709,0.15,0.35,0,12,46814264.47,15,90.081893,09/02/2022,3.960390,107.280001,103.50,4.22,High-Yield Loans,09/02/2023,,,,5.5450481442,11.1420192328,44.7217542663,22.4832336363,7.2743523819,8.8335923385,,0,60.81716720,98,60,70,450000000,1.213109,550000000,30/08/2024,0.19139847,84.84,,,15/07/2017,15/10/2024,81.04,0,84.937160,86.8780,0,55.298104,3.297560,3.468270,0.768070,0.809760,0.803250
AVOCA18,Avoca CLO XVIII DAC,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5353007405987469879518072289,0.6691259257484337349397590361,24/05/2018,15/10/2022,3.583001,3.52,3219,50,309293420.34,19646831.21,281709836.01,0.958240,274542187.640417,3.583001,6.924705,0.0189400464164503,0.0308030212679261,0.0541943114455473,96.6253530781040122,97.4556627232051755,98.4454172305052062,4.4250,1,0.0082002185039716,0.0861816830,0.0625087140,0.1060569060,0.2199451160,0.2942361410,0.0153902946074133,0.0254783935543707,0.0683666955431273,0.9982251240954815,0.2017366066976186,0.969041,0.0035497518090369,0.5154735988517109,3.660854,8.50,0,13.40,96.20,2.23,5.50,,7.80,3.610574,3.879423,7.237026,0.15,0.30,0,12,20768816.38,15,100,,3.612340,113.72,103.870001,3.19,High-Yield Loans,15/04/2020,,2.1298510854,4.9859271792,17.7174719303,14.7726675112,48.1344934741,11.9955762350,0.2640125849,,,621670,72.41065410,100,60,62.50,500000000,0.563421,,30/08/2024,0,81.34,3055,59,15/01/2019,15/10/2024,78.061340,85.195130,0,84.683690,95.8240,66.316865,3.190120,3.334240,0.653750,0.239020,0.380490
AVOCA19,Avoca CLO XIX,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5435096601612169014084507042,0.6793870752015211267605633803,07/11/2018,15/04/2023,3.764811,3.73,3248,53,279001689.49,17640247.24,255309755.16,0,249979683.419655,3.764811,7.213832,0.0141974345544627,0.0220310561046719,0.0545224737741666,97.1498667035771952,97.9123117576687586,98.4000855205140764,4.5850,1,0.0182247982928973,0.0754557870,0,0.0754557870,0.2376113790,0,0.0102806237793581,0.0308954106945766,0.0564611028707705,0.9941247838373431,0.2907259749768819,0.701579,0.0097920269377614,0.5587823150376484,3.649114,5.80,0,14.70,97.10,2.68,,7.30,7,3.790972,4.188230,7.413073,0.15,0.35,0,12,19893288.60,20,95,,3.769279,111.91,104.030001,3.41,High-Yield Loans,15/10/2020,,1.56672431,2.2274111565,15.2167092932,14.0760449468,49.5892944242,15.5661474921,1.7576683771,,,0,73.11272070,98,60,,400000000,0.638275,,30/08/2024,0.1894955890,83.21,3101,56,15/04/2019,15/10/2024,0,82.171670,82.840880,86.077510,0,67.24471880,3.2303,3.332960,0.685320,0.434150,0.377240
AVOCA20,Avoca CLO XX DAC,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5705853038352849162011173184,0.713231629794106145251396648,15/05/2019,15/01/2024,3.921509,3.90,2995,62,443972542.97,12558510.62,427555171.88,0,421147724.696630,3.921509,7.423892,0.0099300557898329,0.0157772543841272,0.0375684251680815,97.8781065673126106,98.5013753542435572,98.8696950940566178,4.5050,1,0.0270930799622070,0.0605336550,0,0.0605336550,0.2647478030,0,0.0075911763521152,0.0197394225238579,0.0457106492106363,0.9964916808434234,0.4210602177454825,0.492927,0.0181263156423124,0.6787194673941316,3.614171,4.90,0,14.60,97.30,4.21,,5.20,6.60,3.943624,4.358586,7.587257,0.15,0.25,0,12,19766827.29,20,100,13/12/2021,3.946909,107.700001,104,3.98,High-Yield Loans,13/03/2023,,,0.2126597828,9.5667196376,11.7691598019,47.0171023674,19.4595753185,8.4225201795,3.5522629122,,0,76.89059480,98,60,,450000000,0.950124,,30/08/2024,0.2146536570,82.15,3110,54,15/01/2020,15/10/2024,0,84.346430,82.276650,86.227790,0,69.110003,3.283320,3.458760,0.754150,0.730080,0.769110
AVOCA21,Avoca CLO XXI DAC,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5320651906033258426966292135,0.6650814882541573033707865169,07/04/2020,15/10/2024,3.903727,3.91,0,0,456350000,973706.65,449382403.16,0,443453194.331848,3.903727,7.438753,0.0128787864395736,0.0128787864395736,0.0324936955192725,98.1730744700500391,98.6805872263118101,99.3841057688128991,4.575001,0.9982197789802749,0.0271656754785155,0.0027586830,0.0344036510,0.0344036510,0.0163240010,0.2632788510,0.0106535101649172,0.0213673141459908,0.0442459358448013,0.9850261159478375,0.4378501798165514,0.520550,0.0383392849360541,0.7179898537663070,3.642402,4.90,0,15.30,98.60,4.11,3.40,5.80,,3.961788,5.077492,7.561632,0.15,0.35,0,12,14419532.71,20,95,,3.965206,107.02,103.450001,4.10,High-Yield Loans,15/04/2022,,,0.8819243771,7.6164089447,13.1332410982,42.3026536427,18.8284226674,9.1421770748,8.0951721950,,0,70.87611050,98,50,70,450000000,0.998628,,30/08/2024,0.2092684860,82.84,,,15/10/2020,15/10/2024,77.951860,94.7650,82.797760,84.711330,0,64.42542450,3.300370,3.450670,0.733050,0.822760,0.743090
AVOCA22,Avoca CLO XXII,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5436544641323058823529411765,0.6795680801653823529411764706,09/03/2021,15/04/2025,3.889042,3.87,2963,64,406000000,2120236.14,397006110.19,0,392985078.585623,3.889042,7.458016,0.0073424562624614,0.0073424562624614,0.0283414046313170,98.3281482677030634,98.9871612812015396,99.4601702091301004,4.5150,0.9987405735398866,0.0408574524765805,0.0460645790,0.0244923350,0.05606920,0.2795114310,0.2700365260,0.0048236033422345,0.0144877135700691,0.0358601805981942,0.9868213615213729,0.4217936479613858,0.363173,0.0383671676808960,0.7017557473023939,3.638032,3.60,0,13.60,98.50,5.25,2.40,,4.60,3.928434,4.991768,7.549380,0.15,0.25,0,12,19947053.28,20,95,,3.920613,107.30,103.50,4.21,High-Yield Loans,09/09/2022,,,,3.7925234206,16.9667102246,41.7423735647,19.5146286446,8.6586825612,9.3250815843,,0,71.88634060,98,60,70,400000000,0.992516,,30/08/2024,0,82.28,3500,52,15/10/2021,15/10/2024,80.889610,86.385710,0,88.415170,0,64.86758840,3.312470,3.464850,0.769520,0.860160,0.790240
AVOCA23,Avoca CLO XXIII,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5481591770280619195046439628,0.6851989712850773993808049536,01/06/2021,15/10/2025,3.884975,3.95,0,0,405400000,4722711.59,394688953.08,0,390509215.182508,3.884975,7.429683,0.0086829677224469,0.00994978807832,0.0251516323487976,98.3233542261070876,98.9410045892131155,99.3897635268582471,4.525001,0.9987331796441269,0.0451218436721492,0,0.0226227950,0.0226227950,0.0206932170,0.2662103350,0.0061493270107006,0.0137502491459394,0.0390486516527259,0.9826217583581324,0.4356205015577174,0.268888,0.0389141876917109,0.7081139669327175,3.631343,5.20,0,13.80,98,5.50,2.20,4.30,,3.971794,5.548961,7.533212,0.200001,0.25,0,12,18662451.08,20,95,,3.977774,106.60,103.200001,4.25,High-Yield Loans,01/12/2022,,,,3.2377634743,14.8614989582,44.6967487140,19.1035474217,8.7948316489,9.3056097829,,0,72.22744730,98,45,70,400000000,0.986722,,30/08/2024,0.2146140560,81.43,,,15/10/2021,15/10/2024,79.610760,0,85.166330,87.155010,0,65.37162430,3.292110,3.4246,0.776620,0.782110,0.647150
AVOCA24,Avoca CLO XXIV,KKR Financial Advisors,Bank of New York Mellon,Avoca CLO,0.4479187508841876543209876543,0.5598984386052345679012345679,12/05/2020,15/01/2026,3.882592,3.93,0,0,515625000,668966.07,498345405.60,0,492675892.384390,3.882592,7.348980,0.0087934425817048,0.0097967627575937,0.0265522442292182,98.2142714253310455,98.8623325997810704,99.3482774452608097,4.5850,0.9989966798241111,0.0334554434989257,0.0039802220,0.02652299,0.02652299,0.01672679,0.2423912980,0.0067868022299271,0.0155157222944407,0.0365478214815110,0.9872397740030454,0.4129844113285430,0.475498,0.0363382501303429,0.6949252095001154,3.635157,6.50,0,13,97.90,5.50,2.60,4.80,,3.933295,4.667231,7.534244,0.15,0.25,0,10,0,15,100,24/06/2021,3.936489,0,0,4.20,High-Yield Loans,24/12/2022,,,0.3788653088,5.0694195143,14.2876789993,42.6077163618,19.3944539799,8.1480052377,10.1138605982,,0,59.64958040,98,,70,352506338.02,1.413721,500000000,30/08/2024,0.21855217,82.96,,,15/10/2020,15/10/2024,79.672810,94.7650,84.148860,86.533020,0,53.75534730,3.330870,3.491650,0.774490,0.921950,0.8439
AVOCA25,Avoca CLO XXV,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.4772721292877078651685393258,0.5965901616096348314606741573,30/11/2021,15/04/2026,3.934388,3.99,3002,63,408600000,376997.75,398721925.18,0,393861612.003303,3.934388,7.382139,0.0086037455012070,0.0092959572472137,0.0313884331902493,98.0547869132828809,98.7810268578017503,99.2407117607270578,4.6450,0.9987459932137560,0.0336942341054735,0.0468272770,0,0.0468272770,0.2709003750,0,0.0060957319287189,0.0166796998609937,0.0426368740628581,0.9875050763818646,0.3986945199169446,0.239854,0.0281700084461856,0.6769535892919567,3.634985,7.60,0,12.70,97.90,6,,4.90,4.60,3.982016,4.562910,7.613288,0.200001,0.200001,0,12,21044037.38,20,89.25,,3.988251,106.930001,103.24,4.25,High-Yield Loans,15/05/2023,,,,3.8113287984,12.9932288541,46.1741036731,19.9607222989,8.7305203556,8.3300960199,,0,63.60955350,98,60,,400000000,0.996806,,30/08/2024,0.22795769,81.69,3076,56,15/07/2022,15/10/2024,0,83.618270,84.170230,86.8803,0,56.97193770,3.287840,3.412250,0.8001,0.749590,0.595120
AVOCA26,Avoca CLO XXVI,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.5480961980857034700315457413,0.6851202476071293375394321767,06/04/2022,15/10/2026,3.966720,4.03,3003,64,404700000,-1752651.94,401093931.70,0,396470963.789146,3.966720,7.343920,0.0073526652161015,0.0098458467902071,0.0297912993830517,98.1541194522157614,98.8474101589106640,99.3349661895016648,4.6250,0.9987534092129472,0.0331913269881066,0.0572099680,0,0.0572099680,0.2698617560,0,0.0048594836419960,0.0135856191513655,0.0409732187429152,0.9860855536349168,0.4162064790470626,0.216081,0.0326133081708750,0.6840906999192080,3.568191,9.20,0,12.40,96.90,6.25,,4,5.70,4.018478,4.530465,7.628341,0.200001,0.25,0,12,23021815.48,20,100,,4.023313,107.040001,103.49,4.24,High-Yield Loans,06/10/2023,,,,4.4474145855,12.8667317980,42.7921938017,24.5283914975,8.0216867639,7.3435815534,,0,73.75508460,98,60,,400000000,1.002735,,30/08/2024,0.2366622250,80.89,3028,56,15/10/2022,15/10/2024,0,87.563550,86.3045,89.082920,0,64.98451840,3.308490,3.460670,0.804830,0.847150,0.778860
AVOCA28,Avoca CLO XXVIII,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.9721506545798125,1.215188318224765625,12/04/2023,15/10/2027,4.019133,4.11,2975,61,391914394.52,-4897214.70,405141611.89,0,402320430.166554,4.019133,7.439269,0,0,0.0165328175468152,98.6804287201667331,99.3036554041341033,99.4276710486139444,5.4350,1,0.0375394332096633,0.0464137030,0.0162289630,0.0562914730,0.2598598730,0.2676705130,0,0.0063511924583512,0.0201889465558546,0.9913610453794850,0.4551485124171011,0.330215,0.0327046139205210,0.7280734974961991,3.624373,7.50,0,13.30,98.30,7.25,1.60,3.10,4.70,4.068307,4.680404,7.660908,0.15,0.30,0,10,22639127.61,20,100,,4.014215,109.200001,105.49,4.23,High-Yield Loans,12/10/2024,,,0.2776806842,5.6178943120,11.3001261056,43.9243008537,21.1974580220,9.2651548442,8.4173851782,,0,127.389135,98,60,80,400000000,1.012854,,30/08/2024,0.2503142040,83.55,3393,56,15/10/2023,15/10/2024,88.249690,91.537970,88.392420,92.892070,0,117.42195960,3.311710,3.492670,0.792940,0.853660,0.845530
AVOCA29,Avoca CLO XXIX,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.6849336706886223662884927066,0.8561670883607779578606158833,15/03/2024,15/10/2028,4.050618,4.07,0,0,402850000,-126458.13,400715907.28,0,398539212.805930,4.050618,7.586338,0,0,0.0149166310381168,99.0256853833426385,99.4567985871149767,99.5502708509396014,5.165001,1,0.0355613534204990,0.0334479780,0.0149261020,0.0421918170,0.2864981330,0.23700703,0,0.0061822635313276,0.0211180319679372,0.9912656324932108,0.5262020624069297,0.269453,0.0442957209272883,0.7821739107576563,3.688507,4,0,13.70,98.40,8.25,1.50,2.60,,4.068487,4.499843,7.714201,0.15,0.25,0,12,27765000,20,90,,3.940625,107.700001,104,4.54,High-Yield Loans,15/09/2025,,,,2.4964806932,10.2982357851,38.3549631691,23.2064748044,12.4175176094,13.2263279389,,0,88.33394540,98,,70,400000000,1.001790,,30/08/2024,0.2475146990,86.35,,,15/10/2024,15/10/2024,87.759350,90.603530,88.244820,92.375360,0,83.37838450,3.359170,3.536570,0.829910,0.951220,0.9187
AVOCA30,Avoca CLO XXX,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.6281519282184984227129337539,0.7851899102731230283911671924,02/05/2024,15/10/2028,4.011872,4.13,0,0,405700000,-9378182.03,410435751.57,0,408268702.185658,4.011872,7.500709,0,0.0012182174629949,0.0134003920929436,99.0599873543873063,99.4720125204223568,99.6208090683434125,5.155001,1,0.0389829588158360,0.0301772090,0.0123829230,0.0425601320,0.2749033240,0.2436574180,0,0.0012182174629949,0.0194549328840281,0.9890360428330461,0.5232080647423216,0.256593,0.0566471120292617,0.7699577326808553,3.619024,5.10,0,13,98,6.75,1.30,2.90,,4.026936,4.314951,7.667333,0.15,0.25,0,12,30115000,20,95,,3.919126,107.200001,103.450001,4.57,High-Yield Loans,15/10/2025,,,,2.4273860286,11.1738384423,36.1833004756,22.9731793391,12.9784018415,14.2638938728,,0,82.40711810,98,35,70,400000000,1.026090,,30/08/2024,0.2468640020,85.92,,,15/10/2024,15/10/2024,97.493890,93.063010,92.414120,94.232960,0,76.30062230,3.364850,3.531630,0.829260,0.9561,0.9122
AVOCA31,Avoca CLO XXXI,KKR Financial Advisors,Bank of New York Mellon (London),Avoca CLO,0.4637748445429362880886426593,0.5797185556786703601108033241,06/09/2024,15/04/2029,4.003144,0,0,0,410100000,0,400000000,0,394927839.86,4.003144,7.537935,0,0,0.0113392198163198,99.1098576040934080,99.5149686168192884,98.8490024650,4.668001,1,0.0667754055849941,0,0.01,0.01,0,0.232970,0,0,0.0113392198163198,0.9926698243454057,0.5086043259879547,0.196713,0.0523720765916422,0.7699398290600014,3.659072,,,,,,,,,4.018933,4.427013,7.658301,0.15,0.25,0,12,29602000,20,82,,3.858756,106.9520,102.950001,,High-Yield Loans,05/03/2026,,,,,,,,,,,,70.66153740,100,,70,400000000,1,,01/09/2024,0.24806150,82.19,,,15/04/2025,15/04/2025,96.661750,0,94.203080,94.683380,0,65.50117730,3.375820,3.550090,0.801440,0.964230,0.938210
AVOST1,Avoca Static CLO I,KKR Financial Advisors,Bank of New York Mellon (London),Avoca Static CLO,0.5989586973723806628154454241,0.7486983717154758285193067802,21/09/2023,01/01/1900,3.865362,3.87,2978,55,318269116.49,7414480.08,305756726.74,0,302589325.855723,3.865362,7.525306,0.0094419333984266,0.0094419333984266,0.0319885582380564,98.2467564246952992,98.9640781042592084,99.5718446254311507,5.285001,1,0.0132193108982260,0.0287206190,0,0.0287206190,0.2750927420,0,0.0094419333984266,0.0189062622485347,0.0385297062328173,1,0.4558620301705549,0.259762,0.0081764349934511,0.7082302805528785,3.706489,0,,12.60,96.70,,,3.60,2.80,3.865362,0,7.525306,0.15,0.100001,0,12,28272083.25,20,95,,3.873852,,,4.05,High-Yield Loans,21/09/2024,,,,3.9246887969,14.3072938563,49.6005375277,22.3751148697,6.83627203,2.9560929195,,0,76.75247980,90,60,,329174423.71,0.928859,,30/08/2024,0.26611935,86.09,,,15/04/2024,15/10/2024,0,75.925790,79.619220,81.9163,0,71.93875430,3.315270,3.488470,0.820680,0.8748,0.839020
BABSE141,Barings Euro CLO 2014-1,Barings,U.S. Bank Trustees,Babson Euro CLO,0.1082510151495497142857142857,0.1353137689369371428571428571,15/04/2014,15/07/2022,3.762154,3.51,3294,45,263048491.05,15878464.11,226752412.37,0.218310,209340004.330992,3.762154,6.695128,0.0753481367691965,0.1055511982864643,0.1877656807484222,92.1319385266139649,92.3209601794279689,93.3766904813500485,4.485001,1,0.0077939246225802,0.1704406180,0,0.1704406180,0.2381873250,0,0.0602823496214697,0.0904854111387375,0.1904328912697071,1,0.1284722435608106,0.801031,0.0113163073908690,0.3630583427075890,3.667679,20.97,0,0,96.14,2.38,,16.68,14.41,3.839757,4.109315,7.439562,0.15,0.35,0,12,0,20,97.50,16/07/2018,3.867496,105.33,104.99,3.24,High-Yield Loans,15/07/2020,,,2.2195990717,20.5669636687,21.9287501025,40.9691219639,14.0509594085,,0.2646057847,,5737419.13,22.44347650,95,60,,400000000,0.566881,,30/08/2024,0.2536156910,85.26,3300,56,15/01/2015,15/10/2024,0,75.847590,78.939270,80.998160,21.830990,17.78124930,3.017360,2.918790,0.5118,0.017890,0.013010
BABSE142,Babson Euro CLO 2014-2,Barings,U.S. Bank Trustees,Babson Euro CLO,0.0553520731036023667984647451,0.0691900913795029584980809314,04/11/2014,25/05/2021,0.10,0,0,0,55160976.67,0,4733758.78,0,3816593.016380,0.10,3.8450,0,0,1,80.6250,80.6250000765776240,100,4.421001,1,0,0,0,0,0,0,0,0,1,1,0,,0,0,4,,,,,,,,,0.10,0,3.8450,0.15,0.35,0,12,0,20,100,25/05/2017,0.10,0,0,,High-Yield Loans,25/05/2019,,,,,100,,,,,,0,6.91900910,20,30,,550000000,0.008608,,03/09/2024,0,0,,,25/05/2015,25/11/2024,0,0,0,0,0,6.91900910,,,,,
BABSE151,Barings Euro CLO 2015-1,Barings,U.S. Bank Trustees,Barings Euro CLO,0.2241692732479662447257383966,0.2802115915599578059071729958,08/09/2015,25/07/2026,3.905321,3.99,2883,60,419400000,2683273.99,399052972.44,0.139040,382598755.449942,3.905321,7.004221,0.0398747420241118,0.0486003551644162,0.0759482838949581,95.1911873486975498,95.8766835166291137,96.4451218597103354,4.665001,0.9984964402186223,0.0347346603766598,0.05949194,0,0.05949194,0.2489446870,0,0.0335751984456513,0.0501669351755299,0.0825220103201996,0.9984964402186223,0.2363886677580965,0.474292,0.0155367844075694,0.5151752056449361,3.744097,17.70,0,0,95.71,6,,4.32,4.58,3.956204,4.197116,7.597101,0.15,0.25,0,12,47973368.39,20,95,25/01/2022,3.897022,106.030001,103.50,4.25,High-Yield Loans,25/01/2024,,,0.3544410611,8.1000362690,12.1987197871,35.2985151793,27.3231726839,6.5940230915,10.1310919282,,7599363.20,36.17811230,100,60,,400000000,0.997632,,14/08/2024,0.2231796860,82.90,3166,58,25/04/2016,25/10/2024,0,71.707230,71.827060,81.274210,13.9040,28.30258440,3.155950,3.2109,0.593610,0.1561,0.1561
BACE171,Bain Capital Euro CLO 2017-1,Bain Capital Credit,BNY Mellon Corporate Trustee Services,Bain Capital Euro CLO,0.0301121125086702702702702703,0.0376401406358378378378378378,12/10/2017,17/10/2021,3.779546,3.65,3119,46,239986683.44,10905295.91,208331528.39,0.349764,193474072.733526,3.779546,7.066852,0.0816732868591422,0.1205084300682598,0.1410592448829296,92.3050137293838916,92.8683594966064848,93.2523140437562255,4.532001,1,0.0203092959222157,0.1774237310,0.1773192310,0.2028516440,0.2372762430,0.22201882,0.0750585954072547,0.1205084300682598,0.1654357433862822,0.9969126415719663,0.2050957103814487,1.006808,0.0030873584280337,0.4745334845570371,3.511083,11.70,0,2.80,95.20,5.04,13.80,,13.10,3.957602,4.942459,7.450929,0.15,0.35,0,12,28996079.79,20,94,,3.946280,101.540001,0,3.28,High-Yield Loans,17/10/2019,,3.1837709065,8.3051192653,15.0550706378,9.6518839301,38.8129530537,22.3568154854,2.6343867212,,,6364718.51,7.46468120,90,50,62.50,350000000,0.595234,,06/09/2024,0,72.85,3009,49,17/04/2018,17/10/2024,64.509430,73.580640,0,73.849030,34.976440,3.83868240,3.221990,3.357860,0.557150,0.388620,0.448780
BACE181,Bain Capital Euro CLO 2018-1,Bain Capital Credit,BNY Mellon Corporate Trustee Services,Bain Capital Euro CLO,0.0200046166653485714285714286,0.0250057708316857142857142857,25/05/2018,20/04/2022,3.723862,3.69,3226,47,225480137.19,12301231.57,195753742.74,0.423450,179054107.599109,3.723862,7.113917,0.1059292373660595,0.1402535330140069,0.1792353966207492,90.4861454431301874,91.4690595917849473,91.6241844411877823,4.4680,1,0.0138185650099821,0.1996518470,0,0.1996518470,0.2383281890,0,0.1025651301424511,0.1536355659873398,0.2092649281521472,0.9980270984115335,0.1453390356259402,0.950598,0.0075922066633177,0.3957339116263581,3.527665,10,0,4.60,96.80,2.22,,13.80,13.90,3.920336,5.250793,7.389050,0.15,0.35,0,12,21652915.91,20,95,,3.933243,102.370001,103.930001,3.22,High-Yield Loans,20/04/2020,,0.5108459159,5.8443159706,17.1615393809,16.2910464309,44.2407310623,15.9515212394,,,,9299889.61,5.23434310,90,60,,350000000,0.559297,,06/09/2024,0.17441376,66.88,3142,50,20/10/2018,20/10/2024,0,71.589030,61.019780,70.242490,42.344980,0.51740510,3.132380,3.095740,0.571530,0.099190,0.032520
BACE182,Bain Capital Euro CLO 2018-2,Bain Capital Credit,BNY Mellon Corporate Trustee Services,Bain Capital Euro CLO,0.1406110111253189189189189189,0.1757637639066486486486486486,15/11/2018,20/01/2023,3.788562,3.83,2982,59,352465381.64,17105627.77,317792195,0.035074,304863013.134546,3.788562,7.172704,0.0520732035599553,0.0576971087977790,0.0870801833883932,95.1592227632423131,95.9315609151445648,96.3070590772507984,4.4280,1,0.0026293411642788,0.0946212530,0,0.0946212530,0.22641424,0,0.0493102383461620,0.0695616342937560,0.1096354111843433,0.9987738373184401,0.2409535357846029,0.593429,0.0053168861809208,0.5640908828802419,3.626289,9.70,0,4.50,98.80,3.44,,8.30,8,3.918562,5.001090,7.433492,0.132001,0.3070,0,12,23421876.34,20,95,20/04/2021,3.889655,104.670001,104,3.61,High-Yield Loans,20/01/2021,,0.6293420768,2.9620410753,12.1475914001,10.6044632342,46.5833574484,24.2100420811,2.7020628716,,0.1610998124,2069257.77,21.64009440,90,60,,375000000,0.847447,,06/09/2024,0.1535200170,75.11,3019,59,20/07/2019,20/10/2024,0,70.321010,67.550870,74.138890,3.507360,15.79470480,3.173210,3.158750,0.624140,0.196750,0.082930
