deal_id,asset_name,face_value,mark_value,spread,industry,issuer,maturity_date,loanx_id,type
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x2,5,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x20,22,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x21,11,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x120,86,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x121,190,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x79,"1,083",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x8,5,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x53,15,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x54,7,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x55,16,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x56,8,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x57,14,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x58,7,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x59,15,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x6,22,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x60,8,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x61,68,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x62,23,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x63,"564,859",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x30,34,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x31,12,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x32,"22,901",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x33,10,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x34,20,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x35,66,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x36,66,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x37,44,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x38,22,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x39,9,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x4,33,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x40,19,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x41,88,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x42,44,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x45,90,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x46,45,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x47,88,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x48,44,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x22,7,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x23,4,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x24,8,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x25,4,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x26,7,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x27,3,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x64,243,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x65,486,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x66,"1,639",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x67,"1,626",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x68,"1,086",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x69,543,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x7,11,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x70,229,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x71,460,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x72,"2,181",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x73,"1,090",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x76,"2,228",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x77,"1,114",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x78,"2,167",93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x49,8,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x5,33,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x50,16,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x51,45,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
HALCE14,SGB-SMIT Management GmbH - Term Loan B-x52,22,93.292,4.5,Energy: Electricity,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x1,"690,496",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x2,"345,248",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x3,"345,248",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x4,"1,380,992",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x5,"226,888",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x6,"113,444",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x7,"113,444",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
SPAUL9,SGB-SMIT Management GmbH - Term Loan B-x8,"453,775",93.292,4.5,,SGB- SMIT Management,18/04/2028,LX163467,Loan
CADOG13,Promotora De Informaciones S.A - Facility B,"2,346,765",93.833,5.22,,Promotora de Informaciones SA (PRISA),31/12/2026,LX204129,Loan
CADOG13,DexKo Global Inc. - Initial German Borrower Euro Term Loan,"1,237,475",94.025,4,,Dexko Global,04/10/2028,LX198942,Loan
CADOG13,DexKo Global Inc. - Initial Lead Borrower Euro Term Loan,"2,379,633",94.025,4,,Dexko Global,04/10/2028,LX198244,Loan
HALCE14,DexKo Global Inc. - Euro Term Loan B-x1,"618,737",94.025,4,Automobile,Dexko Global,04/10/2028,LX198942,Loan
HALCE14,DexKo Global Inc. - Euro Term Loan B-x2,"191,446",94.025,4,Automobile,Dexko Global,04/10/2028,LX198942,Loan
HALCE14,DexKo Global Inc. - Euro Term Loan B.,"1,189,817",94.025,4,Automobile,Dexko Global,04/10/2028,LX198244,Loan
SPAUL9,"DexKo Global, Inc. - Initial German Borrower Euro Term Loan-x1","922,977",94.025,4,,Dexko Global,04/10/2028,LX198942,Loan
SPAUL9,"DexKo Global, Inc. - Initial German Borrower Euro Term Loan-x2","285,582",94.025,4,,Dexko Global,04/10/2028,LX198942,Loan
SPAUL9,"DexKo Global, Inc. - Initial Lead Borrower Euro Term Loan","1,774,862",94.025,4,,Dexko Global,04/10/2028,LX198244,Loan
VOYE2,DexKo Global Inc. - Euro Term Loan B-x1,"618,737",94.025,4,,Dexko Global,04/10/2028,LX198942,Loan
VOYE2,DexKo Global Inc. - Euro Term Loan B-x2,"191,446",94.025,4,,Dexko Global,04/10/2028,LX198942,Loan
VOYE2,DexKo Global Inc. - Euro Term Loan B.,"1,189,817",94.025,4,,Dexko Global,04/10/2028,LX198244,Loan
HENLEY3,EP Infrastructure AS - EP Infrastructure 1.816% 3/2/2031-x2,"150,000",71.384,0,High Tech Industries,EP Infrastructure AS,02/03/2031,,Bond
HENLEY3,EP Infrastructure AS - EP Infrastructure 1.816% 3/2/2031-x3,"175,000",71.384,0,High Tech Industries,EP Infrastructure AS,02/03/2031,,Bond
HENLEY3,EP Infrastructure AS - EP Infrastructure 1.816% 3/2/2031-x4,"260,000",71.384,0,High Tech Industries,EP Infrastructure AS,02/03/2031,,Bond
HENLEY3,EP Infrastructure AS - EP Infrastructure 1.816% 3/2/2031-x5,"495,000",71.384,0,High Tech Industries,EP Infrastructure AS,02/03/2031,,Bond
HENLEY3,EP Infrastructure AS - EP Infrastructure 1.816% 3/2/2031-x1,"325,000",71.384,0,High Tech Industries,EP Infrastructure AS,02/03/2031,,Bond
HALCE14,Novafives SAS - NVFVES 5 06/15/25-x1,"333,000",95.504,0,Diversified/Conglomerate Manufacturing,Novafives,15/06/2025,,Bond
HALCE14,Novafives SAS - NVFVES 5 06/15/25-x2,"1,000,000",95.504,0,Diversified/Conglomerate Manufacturing,Novafives,15/06/2025,,Bond
HALCE14,Novafives SAS - NVFVES 5 06/15/25-x3,"200,000",95.504,0,Diversified/Conglomerate Manufacturing,Novafives,15/06/2025,,Bond
HALCE14,Novafives SAS - NVFVES Float 06/15/25-x1,"1,500,000",96.439,4.5,Diversified/Conglomerate Manufacturing,Novafives,15/06/2025,,Bond
HALCE14,Novafives SAS - NVFVES Float 06/15/25-x2,"1,000,000",96.439,4.5,Diversified/Conglomerate Manufacturing,Novafives,15/06/2025,,Bond
HALCE14,EP BCo S.A. - Term Loan-x1,"171,430",99.438,3.25,Transportation: Cargo,EP BCo,25/06/2026,LX180474,Loan
HALCE14,EP BCo S.A. - Term Loan-x2,"628,570",99.438,3.25,Transportation: Cargo,EP BCo,25/06/2026,LX180474,Loan
HALCE14,EP BCo S.A. - Term Loan-x3,"700,000",99.438,3.25,Transportation: Cargo,EP BCo,25/06/2026,LX180474,Loan
HALCE14,EP BCo S.A. - Term Loan-x4,"1,000,000",99.438,3.25,Transportation: Cargo,EP BCo,25/06/2026,LX180474,Loan
HENLEY3,Cuppa Bidco B.V. - Cuppa Bidco B.V. T/L-x1,"2,000,000",89.455,4.75,"Beverage, Food & Tobacco",Cuppa Bidco B.V.,29/06/2029,LX209709,Loan
HENLEY3,Cuppa Bidco B.V. - Cuppa Bidco B.V. T/L-x2,"2,000,000",89.455,4.75,"Beverage, Food & Tobacco",Cuppa Bidco B.V.,29/06/2029,LX209709,Loan
SPAUL9,NOVAFIVES SAS - NVFVES 0 06/15/2025-x1,"2,430,000",96.439,4.5,,Novafives,15/06/2025,,Bond
SPAUL9,NOVAFIVES SAS - NVFVES 0 06/15/2025-x2,"900,000",96.439,4.5,,Novafives,15/06/2025,,Bond
SPAUL9,NOVAFIVES SAS - NVFVES 5% 06/15/2025-x1,"30,000",95.504,0,,Novafives,15/06/2025,,Bond
SPAUL9,NOVAFIVES SAS - NVFVES 5% 06/15/2025-x2,"1,000,000",95.504,0,,Novafives,15/06/2025,,Bond
SPAUL9,EP PaCo SA - Facility B-x1,"2,292,000",99.438,3.25,,EP BCo,25/06/2026,LX180474,Loan
SPAUL9,EP PaCo SA - Facility B-x2,"1,000,000",99.438,3.25,,EP BCo,25/06/2026,LX180474,Loan
HENLEY2,Cuppa Bidco B.V. - Cuppa Bidco B.V. T/L-x2,"2,000,000",89.455,4.75,"Beverage, Food & Tobacco",Cuppa Bidco B.V.,29/06/2029,LX209709,Loan
HENLEY2,Cuppa Bidco B.V. - Cuppa Bidco B.V. T/L-x3,"1,000,000",89.455,4.75,"Beverage, Food & Tobacco",Cuppa Bidco B.V.,29/06/2029,LX209709,Loan
HENLEY2,Cuppa Bidco B.V. - Cuppa Bidco B.V. T/L-x1,"2,000,000",89.455,4.75,"Beverage, Food & Tobacco",Cuppa Bidco B.V.,29/06/2029,LX209709,Loan
VOYE2,Neptune Bidco S.a r.l. - Term Loan (01/20)-x1-x1,"692,556",95.175,3.25,,Armacell INS US Holding,26/02/2027,LX185386,Loan
VOYE2,Neptune Bidco S.a r.l. - Term Loan (01/20)-x1-x2,"807,444",95.175,3.25,,Armacell INS US Holding,26/02/2027,LX185386,Loan
HALCE14,Neptune Bidco S.a r.l. - Term Loan (01/20)-x1,"538,296",95.175,3.25,Construction & Building,Armacell INS US Holding,26/02/2027,LX185386,Loan
HALCE14,Neptune Bidco S.a r.l. - Term Loan (01/20)-x2,"461,704",95.175,3.25,Construction & Building,Armacell INS US Holding,26/02/2027,LX185386,Loan
CADOG13,Neptune Bidco Sarl - Facility B-x1,"1,154,261",95.175,3.25,,Armacell INS US Holding,26/02/2027,LX185386,Loan
CADOG13,Neptune Bidco Sarl - Facility B-x2,"1,345,739",95.175,3.25,,Armacell INS US Holding,26/02/2027,LX185386,Loan
JUBIL19,Neptune Bidco Sarl - Facility B-x1,"461,704",95.175,3.25,Construction & Building,Armacell INS US Holding,26/02/2027,LX185386,Loan
JUBIL19,Neptune Bidco Sarl - Facility B-x2,"538,296",95.175,3.25,Construction & Building,Armacell INS US Holding,26/02/2027,LX185386,Loan
CADOG13,BCP MODULAR SERVICES - 4.75% - 11/2028,"500,000",82.037,0,,Bcp V Modular Services Finance,30/11/2028,,Bond
VOYE2,Paysafe Holdings (US) Corp - EUR Term Loan B2,"937,958",95.219,3,,Paysafe Holdings (US),28/06/2028,LX195448,Loan
CADOG13,Paysafe Holdings (US) Corp - Facility  B2,"2,468,310",95.219,3,,Paysafe Holdings (US),28/06/2028,LX195448,Loan
JUBIL19,Paysafe Holdings (US) Corp - Facility  B2,"205,634",95.219,3,"Banking, Finance, Insurance & Real Estate",Paysafe Holdings (US),28/06/2028,LX195448,Loan
JUBIL19,Financiere Verdi I SAS - Facility B (EUR)-x1,"4,483,582",95.313,3.5,Healthcare & Pharmaceuticals,Ethypharm SA,17/04/2028,LX193700,Loan
JUBIL19,Financiere Verdi I SAS - Facility B (EUR)-x2,"516,418",95.313,3.5,Healthcare & Pharmaceuticals,Ethypharm SA,17/04/2028,LX193700,Loan
CADOG13,KAIXO BONDCO TELECOM SA - 5.125% -  09/2029,"755,000",88.137,0,,Kaixo Bondco Telecom,30/09/2029,,Bond
VOYE2,Nobian Finance B.V. - Term Loan B,"2,679,500",95.385,3.15,,Nobian Finance B.V.,01/07/2026,LX195672,Loan
CADOG13,Nobian Finance B.V. - Facility B Loan,"1,786,333",95.385,3.15,,Nobian Finance B.V.,01/07/2026,LX195672,Loan
JUBIL19,Nobian Finance B.V. - Facility B Loan,"2,126,083",95.385,3.15,"Chemicals, Plastics & Rubber",Nobian Finance B.V.,01/07/2026,LX195672,Loan
VOYE2,Sigma Bidco B.V. - Term Loan-x1,"995,886",95.406,5,,Sigma Bidco BV (Flora Food)(Upfield),02/01/2028,LX213701,Loan
VOYE2,Sigma Bidco B.V. - Term Loan-x2,"1,991,771",95.406,5,,Sigma Bidco BV (Flora Food)(Upfield),02/01/2028,LX213701,Loan
VOYE2,Sigma Bidco B.V. - Term Loan-x3,"912,343",95.406,5,,Sigma Bidco BV (Flora Food)(Upfield),02/01/2028,LX213701,Loan
VOYE2,Sigma Bidco B.V. - Term Loan-x4,"100,000",95.406,5,,Sigma Bidco BV (Flora Food)(Upfield),02/01/2028,LX213701,Loan
SPAUL9,Upfield B.V. - Facility B6 (EUR)-x1,"6,841,498",95.406,5,,Sigma Bidco BV (Flora Food)(Upfield),02/01/2028,LX213701,Loan
SPAUL9,Upfield B.V. - Facility B6 (EUR)-x2,"1,708,502",95.406,5,,Sigma Bidco BV (Flora Food)(Upfield),02/01/2028,LX213701,Loan
JUBIL19,Sigma Bidco BV - Facility B6,"2,250,000",95.406,5,"Beverage, Food & Tobacco",Sigma Bidco BV (Flora Food)(Upfield),03/01/2028,LX213701,Loan
VOYE2,Numericable U.S. LLC. - Altice France 4.25% 10/15/2029,"1,000,000",70.193,0,,Altice France,15/10/2029,,Bond
HALCE14,Schur Flexibles GmbH - Term Loan 9/22-x5,"199,839",95.5,5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX209214,Loan
HALCE14,Schur Flexibles GmbH - Term Loan 9/22-x6,"1,010",95.5,5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX209214,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x3,"36,635",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x4,"4,292",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x5,"34,465",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x6,"6,462",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x7,"8,651",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x8,"1,014",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Initial Tranche-x1,"311,836",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205265,Loan
HALCE14,Schur Flexibles GmbH - Initial Tranche-x2,"3,153",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205265,Loan
HALCE14,Schur Flexibles GmbH - Initial Tranche-x3,"6,370",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205265,Loan
HALCE14,Schur Flexibles GmbH - Initial Tranche-x4,96,95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205265,Loan
HALCE14,Schur Flexibles GmbH - Initial Tranche-x5,195,95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205265,Loan
HALCE14,Schur Flexibles GmbH - Initial Tranche-x6,"9,523",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205265,Loan
HALCE14,Schur Flexibles GmbH - Term Loan 9/22-x1,"66,613",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX209214,Loan
HALCE14,Schur Flexibles GmbH - Term Loan 9/22-x2,337,95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX209214,Loan
HALCE14,Schur Flexibles GmbH - Term Loan 9/22-x3,"1,347",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX209214,Loan
HALCE14,Schur Flexibles GmbH - Term Loan 9/22-x4,7,95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX209214,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x1,"145,947",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
HALCE14,Schur Flexibles GmbH - Delayed Draw Term Loan-x2,"27,365",95.5,5.5,"Containers, Packaging & Glass",Schur Flexibles,30/09/2026,LX205266,Loan
SPAUL9,Skill Bidco ApS - SKIBID Float 03/02/2028,"1,775,000",98.3,6.75,,Skill Bidco Aps,02/03/2028,,Bond
HENLEY2,Numericable U.S. LLC. - Altice France 4.25% 10/15/2029-x1,"1,631,000",70.193,0,Telecom/Cellular Communications,Altice France,15/10/2029,,Bond
HENLEY2,Numericable U.S. LLC. - Altice France 4.25% 10/15/2029-x2,"500,000",70.193,0,Telecom/Cellular Communications,Altice France,15/10/2029,,Bond
HENLEY2,Numericable U.S. LLC. - Altice France 4.25% 10/15/2029-x3,"1,000,000",70.193,0,Telecom/Cellular Communications,Altice France,15/10/2029,,Bond
SPAUL9,Voodoo - Facility B,"1,723,000",95.667,4.5,,Voodoo,28/11/2025,LX190379,Loan
VOYE2,Compass IV Limited - Term Loan,"252,648",95.813,5,,Wyndham Vacation Rentals Europe,09/05/2028,LX216984,Loan
VOYE2,Cedacri Mergeco S.p.A. - Cedacri S.P.A/Vareur Nt Amort PN W,"525,000",96.822,5.5,,Cedacri Mergeco SPA,15/05/2028,,Bond
HENLEY2,Cedacri Mergeco S.p.A. - Cedacri S.P.A/Vareur Nt Amort PN W,"2,000,000",96.822,5.5,High Tech Industries,Cedacri Mergeco SPA,15/05/2028,,Bond
HALCE14,Cedacri Mergeco S.p.A. - Cedacri S.P.A/Vareur Nt Amort PN W,"3,500,000",96.822,5.5,High Tech Industries,Cedacri Mergeco SPA,15/05/2028,,Bond
HENLEY3,Cedacri Mergeco S.p.A. - Cedacri S.P.A/Vareur Nt Amort PN W,"1,500,000",96.822,5.5,High Tech Industries,Cedacri Mergeco SPA,15/05/2028,,Bond
SPAUL9,CEDACRI MERGECO SPA - Floating - 5/15/2028 (2023) (REGS),"1,125,000",96.822,5.5,,Cedacri Mergeco SPA,15/05/2028,,Bond
VOYE2,EG Group Limited - Term Loan B Tranche C-x1,"201,968",95.875,4,,EG Group Limited,07/02/2025,LX213601,Loan
VOYE2,EG Group Limited - Term Loan B Tranche C-x2,"1,230,661",95.875,4,,EG Group Limited,07/02/2025,LX213601,Loan
CADOG13,EG Finco Limited - Term Loan B Tranche C,"1,702,996",95.875,4,,EG Group Limited,07/02/2025,LX213601,Loan
CADOG13,WP/AP TELECOM HOLDINGS - 3.75% - 01/2029,"800,000",85.864,0,,WP/AP Telecom Holdings IV B.V.,15/01/2029,,Bond
SPAUL9,SHERWOOD FINANCING PLC - ARWLN FLOAT 11/15/2027,"2,425,000",95.923,4.625,,Sherwood Financing,15/11/2027,,Bond
CADOG13,SHERWOOD FINANCING PLC - Float - 11/2027,"3,229,000",95.923,4.625,,Sherwood Financing,15/11/2027,,Bond
VOYE2,Vincent Bidco BV - Term Loan B,"1,000,000",96.464,3.5,,Vincent Bidco B.V.,21/12/2026,LX184470,Loan
CADOG13,ALLIED UNI HLD / ALL FIN - 3.625% - 06/2028,"1,300,000",80.273,0,,Allied Universal Holdco,01/06/2028,,Bond
SPAUL9,BORMIOLI PHARMA SPA - BORMPH FLOAT 05/15/2028,"2,125,000",99.208,5.5,,Bormioli,15/05/2028,,Bond
HALCE14,Numericable U.S. LLC. - Altice France 4.25% 10/15/2029,"2,000,000",70.193,0,Telecommunications,Altice France,15/10/2029,,Bond
SPAUL9,EXPLEO SERVICES - Senior Facility B Loan-x1,"1,000,000",97.018,5,,Assystem,28/09/2027,LX213673,Loan
SPAUL9,EXPLEO SERVICES - Senior Facility B Loan-x2,"660,000",97.018,5,,Assystem,28/09/2027,LX213673,Loan
SPAUL9,EXPLEO SERVICES - Senior Facility B Loan-x3,"3,159,853",97.018,5,,Assystem,28/09/2027,LX213673,Loan
SPAUL9,EXPLEO SERVICES - Senior Facility B Loan-x4,"320,147",97.018,5,,Assystem,28/09/2027,LX213673,Loan
VOYE2,Assystem Technologies Services - 7/23 Term Loan,"3,330,000",97.018,5,,Assystem,27/09/2027,LX213673,Loan
