Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
BLRE11,BlackRock European CLO XI,Blackrock Financial Management,BNY Mellon Corporate Trustee Services,BlackRock European CLO,0.3590955188456094674556213018,0.4488693985570118343195266272,26/08/2021,17/01/2026,3.954907,3.96,2865,62,405800000,-49237.19,398833809.53,0.472072,387221022.861227,3.954907,7.201217,0.0252853426139677,0.0543973448629311,0.0674039764374035,96.7190911291997858,97.0883143824529514,97.5365516282976342,4.642001,1,0.0576359698970579,0.0596792270,0.0590897360,0.0653206750,0.2221395990,0.2040991810,0.0252853426139677,0.0454562773937457,0.0748484529814029,0.9960835817759765,0.4030485792050399,0.300666,0.0550951558141340,0.6958084673840214,3.716942,9.21,0,0.89,94.65,5.50,4.61,,4.67,3.893169,3.292663,7.603055,0.15,0.35,0,12,25367283.52,20,100,,3.899719,109.50,107.11,4.41,High-Yield Loans,02/09/2023,,0.2507310003,0.2507310003,6.9707542329,9.1284660202,36.4696035277,21.5255774658,9.4417481267,15.9623886262,,5246308.25,52.60698410,100,60,70,400000000,0.997085,,10/09/2024,0,81.22,3192,56,17/04/2022,17/10/2024,63.8662,71.375760,0,73.067810,47.2072,44.00702830,3.233140,3.4235,0.710950,0.456170,0.636360
BLRE12,BlackRock European CLO XII,Blackrock Financial Management,U.S. Bank Trustees,BlackRock European CLO,0.4411461731359130156699712184,0.551432716419891269587464023,17/12/2021,17/07/2026,3.928073,3.95,2850,62,404270000,-3846705.75,404005349.44,0.472072,394090006.792450,3.928073,7.214701,0.0180227949706428,0.03950976471506,0.0564760252101280,97.1886826389104062,97.5457397621729867,97.9815951261137093,4.602001,1,0.0568981907092641,0.0475926050,0.0476469340,0.0525430350,0.2313477640,0.2094883330,0.0180227949706428,0.0381063179518280,0.0600914432782913,0.9929365613501021,0.4222073076914355,0.325922,0.0563528797615121,0.7061802533938250,3.668688,8.58,0,0.75,94.73,6,3.52,,3.52,3.876620,3.330736,7.580790,0.15,0.35,0,12,21561450.28,20,95,,3.768830,106.07,103.730001,4.48,High-Yield Loans,17/06/2023,,0.2475214750,,6.6097374470,9.0727479576,37.9830099856,20.6737956207,9.6387587674,15.7744287466,,5113686.07,63.75450140,100,60,70,400000000,1.010014,,06/09/2024,0,77.18,3164,56,17/07/2022,17/10/2024,64.113810,73.345930,0,75.296630,47.2072,54.37171170,3.238080,3.428160,0.715110,0.482140,0.657470
BLRE13,BlackRock European CLO XIII,Blackrock Financial Management,BNY Mellon Corporate Trustee Services,BlackRock European CLO,0.4866228502187727272727272727,0.6082785627734659090909090909,01/06/2022,20/10/2026,3.985850,4.04,0,0,405200000,-7417337.39,409605888.79,0.776403,398828742.799626,3.985850,7.312496,0.0220878352035570,0.0469013450630571,0.0591082008159622,97.0987015364628640,97.3688986694414169,97.7927271734584673,4.838001,1,0.05421987431774,0.0703085660,0.0492548270,0.0751913090,0.2395757190,0.2140616660,0.0220878352035570,0.0419307134004742,0.0614344194228644,0.9894988497047579,0.4083179252721798,0.381564,0.0587619435382190,0.6894295768896531,3.667811,9.64,0,0.62,94.19,6.50,4.28,5.27,,3.973358,3.856334,7.681430,0.15,0.25,0,12,26944465.63,20,95,,3.794449,108.08,104.61,4.48,High-Yield Loans,20/10/2023,,0.2441371151,0.2441371151,9.1211216397,7.6089467591,33.6052344088,23.5194423656,9.7203783538,15.8633611084,0.0732411345,3000000,69.90777370,100,50,70,400000000,1.024015,,15/08/2024,0.1936576890,81.48,,,20/01/2023,20/10/2024,62.942730,79.621040,68.753950,75.3606,77.640330,61.20813450,3.249550,3.472890,0.7021,0.540580,0.811690
BLRE14,BlackRock European CLO XIV,Blackrock Financial Management,Citibank (London),BlackRock European CLO,0.9169149239954242424242424242,1.1461436549942803030303030303,09/06/2023,15/10/2027,4.106095,4.15,0,0,392400000,-1644768.21,402000817.10,0,397902960.701849,4.106095,7.455640,0,0.0087064499650740,0.0197855017742948,98.7135611305519657,98.9806348082669109,99.0931927463880023,5.535001,1,0.0594528422912502,0,0.0085914950,0.0085914950,0,0.2359612140,0,0.0061039375434643,0.0220085793701239,0.9934195830270117,0.4606377618230966,0.272557,0.0597599325377093,0.7367322228012456,3.630165,7.61,0,1.47,94.75,7.25,0.86,2.57,,4.080812,3.772638,7.757798,0.15,0.35,0,12,22833957.51,20,95,,4.078312,109.390001,105.780001,4.45,High-Yield Loans,09/12/2024,,,0.4975114266,6.9836658325,6.6278679089,39.2088615533,20.0740856604,10.6969380909,15.6623138142,0.2487557133,0,124.95838230,100,45,70,400000000,1.005002,,09/09/2024,0.2267992250,80.06,,,15/01/2024,15/10/2024,81.076940,0,88.815450,88.815450,0,115.83857450,3.230970,3.464770,0.729020,0.438310,0.785710
BLRE2,BlackRock European CLO 2,Blackrock Financial Management,U.S. Bank Trustees,BlackRock European CLO,0.2509576235487488584474885845,0.3136970294359360730593607306,15/12/2016,15/07/2025,3.965910,3.85,2874,63,415800000,-758862.86,398916594.94,0.502314,386498792.749294,3.965910,7.235460,0.0266336153841833,0.0509886474716834,0.0757005486185453,96.5635971718677330,96.8871181726927833,97.3163437176167129,4.4750,1,0.0576526089707027,0.0668904650,0.0545457780,0.0668904650,0.2313714530,0.2156070830,0.0266336153841833,0.0466311232371716,0.0822644318041867,0.9928464595451858,0.4154035347537352,0.366316,0.0522280581812689,0.6850206341781826,3.670305,8.63,0,1.33,94.45,5.12,4.01,,5.08,3.909359,3.333228,7.618492,0.15,0.35,0,12,27164898.70,20,95,15/04/2021,3.804459,108.41,106.50,4.49,High-Yield Loans,15/07/2022,,0.5013579343,0.3654899341,8.1036254721,7.6932891836,35.7583678717,21.7997874175,9.6451635901,16.1329185966,,6423051.08,37.38457860,100,60,70,400000000,0.997292,,04/09/2024,0,71.82,3087,58,15/07/2017,15/10/2024,61.612380,72.701390,0,71.4080,50.2314,31.28145030,3.2245,3.428450,0.699420,0.3961,0.659090
BLRE3,BlackRock European CLO III,Blackrock Financial Management,Citibank,BlackRock European CLO,0.1950720123349780104712041885,0.2438400154187225130890052356,16/06/2017,19/01/2026,3.997068,3.96,2882,63,420250000,-2163522.13,401736579.25,0.020474,386306882.866244,3.997068,7.259381,0.0249932749185950,0.0442777012290790,0.0609466091750580,97.0007631170917788,97.2881565975809429,96.5317550339435763,4.5580,1,0.0579200058582394,0.0630938930,0.0356949660,0.0630938930,0.2333372350,0.2209128950,0.0249932749185950,0.0392408685495888,0.0622522593095468,0.9928132783990086,0.4240669202454623,0.311248,0.0560737433052254,0.7069778763477259,3.678254,8.09,0,1.05,95.05,5.50,3.62,,4.69,3.935816,3.307013,7.644379,0.15,0.35,0,12,24375037.69,20,64.164481,15/06/2021,3.930943,105.69,103.38,4.42,High-Yield Loans,15/12/2022,,0.4978386593,0.3629243826,8.1864206967,8.0994957618,36.4013919527,20.3626101842,9.7283189853,16.3609993774,,6775332.07,40.16636770,,60,,400000000,1.004341,,06/09/2024,0,78.61,3171,54,15/01/2018,19/10/2024,66.933910,53.815310,0,70.783940,2.047450,34.25169680,3.236320,3.4457,0.699240,0.4724,0.720780
BLRE4,BlackRock European CLO IV,Blackrock Financial Management,Bank of New York Mellon (London),BlackRock European CLO,0.2581097398817213114754098361,0.3226371748521516393442622951,22/11/2017,15/01/2022,3.838771,3.58,2877,47,351232739.69,43930469.15,288195255.19,0.521984,274246964.672785,3.838771,6.850599,0.0480734150909808,0.0852975242211863,0.1276014539370391,94.7169671186349208,95.1601248567384507,95.8718199581146269,4.535001,1,0.0265588101544345,0.1300581340,0.0975346180,0.1332677630,0.1980103510,0.2209647460,0.0480734150909808,0.0726974010595264,0.1247519491474526,1,0.2654045735401616,0.910112,0.0329637626883790,0.5714991088989830,3.634053,12.22,0,0.50,93.28,4.50,6.50,,9.16,3.762586,3.341362,7.4853,0.15,0.35,0,12,25266212.06,20,92.50,,3.665809,0,0,3.20,High-Yield Loans,22/11/2019,,2.2901140394,1.5326064224,19.9806784161,18.6375284751,46.3003782321,11.2586944149,,,,7507954.28,37.24716190,100,60,70,450000000,0.640434,,10/09/2024,0,75.84,2865,60,15/07/2018,15/10/2024,63.017430,75.517930,0,74.885130,52.198430,31.97859780,3.207990,3.393110,0.591710,0.305190,0.535710
BLRE5,BlackRock European CLO V,Blackrock Financial Management,Bank of New York Mellon (London),BlackRock European CLO,0.2480813140286843373493975904,0.310101642535855421686746988,09/05/2018,16/10/2022,3.826996,3.62,3128,45,267874459.24,33124596.43,218573136.73,0.271510,206119080.975239,3.826996,6.948606,0.0524489079102214,0.0978149889773968,0.1520487265599027,93.6856176928912210,94.3021105263341206,94.9309953482343475,4.384001,1,0.0062196791441911,0.1505400950,0,0.1505400950,0.2856385920,0,0.0524489079102214,0.0818020422248254,0.1557557401578312,1,0.1225912818970963,0.979430,0.0092104471762549,0.5114248141942745,3.623268,11.54,0,0,93.37,2.24,,12.94,11.58,3.707966,2.952851,7.578463,0.15,0.35,0,12,13303267.82,20,95,,3.795716,0,0,3.11,High-Yield Loans,16/04/2020,,1.8300510574,1.9173529203,21.6905599971,24.2709062484,37.8935472305,11.4765378286,0.9210447176,,,4060332.10,35.72019220,100,60,,400000000,0.546433,,15/08/2024,0.17968906,78.79,3100,60,16/01/2019,16/10/2024,0,75.100840,72.112860,77.638160,27.151040,30.72304130,3.131570,3.275160,0.650450,0.092530,0.266230
BLRE6,BlackRock European CLO VI,Blackrock Financial Management,Bank of New York Mellon (London),BlackRock European CLO,0.2813097902891172069825436409,0.3516372378613965087281795511,05/09/2018,15/04/2023,3.912823,3.72,3070,49,300339182.40,29554431.78,258090255.74,0.380636,244785403.858243,3.912823,6.945215,0.0434433858335794,0.0899683169107778,0.1385203027425231,94.3627465202941024,94.8448840728790236,95.3972184415520003,4.5550,1,0.0169291564203864,0.1292545810,0,0.1292545810,0.2809037550,0,0.0434433858335794,0.0775228590580961,0.1331291944032695,1,0.2099540075414085,0.756429,0.0271732704897819,0.5604016890730832,3.638039,13.95,0,0.45,92.94,2.67,,11.35,9.87,3.805390,3.238811,7.648012,0.15,0.35,0,12,21239560,20,95,,3.805382,0,0,3.19,High-Yield Loans,05/09/2020,,1.1623840627,0.5645311931,22.1085284163,21.8027436598,45.9087680665,7.2855629695,1.1674816321,,,5275332.10,41.80807080,100,60,,400000000,0.645226,,15/08/2024,0.1996552120,75.64,3039,60,15/04/2019,15/10/2024,0,74.908580,72.505010,78.0179,38.063640,35.17072310,3.1664,3.321620,0.6243,0.178570,0.357140
BLRE7,BlackRock European CLO VII,Blackrock Financial Management,Bank of New York Mellon (London),BlackRock European CLO,0.3085950132911286624203821656,0.385743766613910828025477707,14/12/2018,15/07/2023,3.941658,3.86,2897,57,392199002.63,21467849.23,358765122.51,0.235656,346621596.239596,3.941658,7.275287,0.0299989840001797,0.0546635884023352,0.0923603158472474,96.3221297317984379,96.6151876233003896,96.9926326932449340,4.3050,1,0.0134150159757122,0.0730559360,0,0.0730559360,0.2313498920,0,0.0299989840001797,0.0449079020761025,0.0918704740566895,0.9963996862600154,0.2993511191350728,0.687472,0.0348624644516591,0.6553135299361405,3.685859,8.93,0,0.92,95.29,4,,7.66,5.94,3.930260,3.825071,7.649164,0.15,0.35,0,12,15547240.83,20,95,08/03/2021,3.885893,0,0,3.85,High-Yield Loans,15/10/2020,,0.6689613481,0.1276601239,12.8988737022,15.5772736154,38.7656345960,19.8164716856,6.2895122503,5.8556126786,,3775333.10,45.19808260,100,60,,400000000,0.896913,,19/08/2024,0.1844040770,81.86,3269,60,15/07/2019,15/10/2024,0,73.930820,73.086730,77.950110,23.565560,39.68943580,3.228010,3.409080,0.7018,0.420450,0.586040
BLRE8,BlackRock European CLO VIII,Blackrock Financial Management,Bank of New York Mellon (London),BlackRock European CLO,0.2899453818915287671232876712,0.362431727364410958904109589,05/06/2019,22/08/2026,3.952177,3.98,2906,64,409500000,-6125661.89,404288493.50,0.268550,392354419.938801,3.952177,7.290034,0.0255234309308880,0.0468266307955163,0.0708279828151973,96.7684875053443736,97.0481293057132233,97.4561107504796201,4.6080,1,0.0537869968342297,0.0642856250,0,0.0642856250,0.2380758450,0,0.0255234309308880,0.0422950644772679,0.0742620013003165,0.9888577907300743,0.4055355965999067,0.365424,0.0540123593698073,0.6884203801610297,3.670970,8.38,0,1.05,95.46,6.25,,6.65,5.75,3.909115,3.446008,7.647467,0.15,0.35,0,12,26045904.38,20,95,22/02/2022,3.766838,106,102.700001,4.45,High-Yield Loans,22/08/2023,,0.4946962459,0.3606335633,9.2038298364,7.8915705920,33.3844528944,22.8033737126,10.0530134034,15.7342253150,0.0742044369,3266111.69,44.28276590,100,60,,400000000,1.010721,,14/08/2024,0.1855353230,80.08,3075,60,20/01/2020,20/10/2024,0,73.190120,70.494990,75.295750,26.855040,36.40383860,3.227080,3.424130,0.690280,0.407470,0.639610
BLRE9,BlackRock European CLO IX,Blackrock Financial Management,U.S. Bank,BlackRock European CLO,0.3697642567007314285714285714,0.4622053208759142857142857143,29/11/2019,15/06/2024,3.909809,3.77,0,0,385819276.83,1366126.19,377439865.16,0.657959,365630336.870657,3.909809,7.107317,0.0255222756767265,0.0483494553821549,0.0732088497813727,96.4194828096026443,96.8711497167916167,97.3340889119377090,4.381001,1,0.0239789172936552,0.0838173940,0.0553151290,0.0891162520,0.2291738170,0.2358599930,0.0255222756767265,0.0424595636266627,0.0764714647398588,0.9965778204179560,0.3594485695422984,0.606956,0.0499625652208359,0.6435786866790751,3.646193,10.60,0,1.05,93.21,4,4.48,6.88,,3.873960,3.599070,7.564834,0.15,0.35,0,12,21695816.33,20,95,,3.755222,106.69,104,3.99,High-Yield Loans,15/09/2021,,0.5298857340,0.1213438331,12.6169795048,13.9126447408,37.6666090557,19.0812503813,7.4490856730,8.6222010773,,3661646.03,54.56729670,100,,70,400000000,0.9436,,04/09/2024,0.2051021090,77.53,,,15/09/2020,15/12/2024,63.158270,79.894420,72.560820,77.939350,65.795860,45.31361250,3.251290,3.469780,0.706180,0.551950,0.805190
BLUME161,BlueMountain EUR CLO 2016-1,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain EUR CLO,0.3686741228790769230769230769,0.4608426535988461538461538462,28/04/2016,25/04/2022,3.569607,3.57,3446,48,282793297.73,16473243.37,250149928.38,0,242489299.649069,3.569607,6.867357,0.0197923872377804,0.0412409159051545,0.0837764156708650,96.2794615637998689,96.9375850796315947,97.7867992499399252,4.4750,1,0.0064315120552664,0.1269638390,0.0858844460,0.1369578450,0.2249022590,0.3127536130,0.0097983807785730,0.0304473889292105,0.0839762958000492,0.9960023974163170,0.1943930431838087,1.082548,0.0119928077510489,0.4739660475932374,3.548940,11.78,0,2.77,97.75,2.65,8.22,,11.90,3.663248,4.315582,7.233660,0.15,0.30,0,12,34401773.13,20,100,25/04/2018,3.670028,110.340001,104.730001,3.28,High-Yield Loans,25/04/2020,,,3.7748574310,18.2776878635,19.4217695422,38.8043852375,19.7212999258,,,,0,53.12750850,90,50,50,400000000,0.625376,,30/08/2024,0,75.39,3270,60,25/10/2016,25/10/2024,84.591250,85.3047,0,85.977010,0,46.28000680,3.171520,3.247390,0.750510,0.191560,0.209420
BLUME211,BlueMountain EUR 2021-1 CLO,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain EUR CLO,0.4878371069080626959247648903,0.6097963836350783699059561129,26/03/2021,15/07/2025,4.002105,4.02,2896,61,357400000,-4301555.14,356907891.08,0,349254059.777959,4.002105,7.391855,0.0304780186201088,0.0468575948247986,0.0608668115581974,97.4813099060013644,97.8555163695485755,98.4828823821232454,4.5150,1,0.0280042468653619,0.0298652140,0.0156632720,0.0298652140,0.2640654750,0.2745456550,0.0254226100256388,0.0304780186201088,0.0524892999516249,0.9927992625990330,0.3578377162341109,0.174252,0.0176376038673490,0.6697687545003551,3.681663,7.57,0,2.11,98.10,5.25,1.59,,3.02,4.008238,4.084182,7.658983,0.15,0.35,0,12,21462181.09,20,92.50,,4.003065,108.32,103.030001,4.45,High-Yield Loans,15/10/2022,,,0.1050691255,4.7940687297,7.4563795688,43.3939576150,21.2714834856,7.9802640154,14.9987774599,,0,70.50209250,100,60,70,350000000,1.019737,,09/09/2024,0,76.23,3114,50,15/10/2021,15/10/2024,73.4061,82.308230,0,82.308230,0,61.16054790,3.207450,3.261320,0.763670,0.301950,0.238640
BLUME212,BlueMountain EUR 2021-2 CLO,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain EUR CLO,0.385490670167296969696969697,0.4818633377091212121212121212,17/11/2021,15/07/2026,4.034176,3.96,0,0,359250000,-6076149.21,355802180.60,0,348227639.354401,4.034176,7.437873,0.0285838578697008,0.0475635054609893,0.0654300568949352,97.56718261248762,97.8711369229871437,98.3226852290404586,4.6850,1,0.0273886368081466,0,0.0262495780,0.0262495780,0.0063237390,0.2630115150,0.0230113822973012,0.0285838578697008,0.0530720663042502,0.9899635241302397,0.3346018006388801,0.243624,0.0176952260084041,0.6702851968412023,3.641947,7.40,0,1.93,98.12,5.75,2.67,2.39,,4.043997,4.169242,7.694188,0.15,0.200001,0,12,25876891.14,20,95,,4.038724,107.200001,103.280001,4.43,High-Yield Loans,17/05/2023,,,0.8782970342,5.3350599195,6.0461366464,43.5273992163,21.7412497471,7.7166797752,14.7551776612,,0,57.65517750,100,,70,350000000,1.016578,,09/09/2024,0.2617086670,72.61,,,15/04/2022,15/10/2024,84.347750,0,82.902840,86.561310,0,49.68998930,3.202740,3.257410,0.752550,0.279220,0.2289
BLUMFE2,BlueMountain Fuji EUR CLO II,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain Fuji EUR CLO,0.016381808659217877094972067,0.0204772608240223463687150838,28/06/2017,15/07/2021,3.75,0,0,0,35800000,0,1196875,0,733085.9375,3.75,7.58,1,1,1,61.25,61.2500002088772846,100,4.3350,1,0,1,1,1,0,0,1,1,1,1,0,3,0,0,4,,,,,,,,,3.75,0,7.58,0.15,0.35,0,12,16630650.46,20,100,12/02/2021,3.75,0,0,,High-Yield Loans,15/07/2019,,,,,100,,,,,,0,2.04772610,,45,30,350000000,0.003420,,02/07/2024,0,100,,,15/01/2018,15/10/2024,61.25,61.25,0,61.25,0,2.04772610,,,,,
BLUMFE3,BlueMountain Fuji EUR CLO III,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain Fuji EUR CLO,0.3976382968299362670713201821,0.4970478710374203338391502276,04/09/2018,15/07/2022,3.626699,3.63,2841,51,332301024.53,21544145.30,302085070.77,0,294184605.580683,3.626699,6.946843,0.0327104184421063,0.0619337699553010,0.0857050418082798,96.6449819463659157,97.3846886342770589,98.2940671914363006,4.405001,1,0.0185764934218566,0.0479356720,0,0.0479356720,0.2165992360,0,0.0285725112068570,0.0364872956214115,0.0685343819448890,1,0.1999580570666147,0.945381,0.0033103257881995,0.5407641223500772,3.686276,7.73,0,2.85,97.76,3.23,,3.69,4.47,3.597721,3.276834,7.278259,0.15,0.25,0,12,18387695.13,20,90,28/05/2021,3.575943,108.10,104.030001,3.39,High-Yield Loans,15/07/2022,,,1.9321951214,16.4629593357,17.3269602753,45.1956554993,17.5098250189,1.5724047494,,,0,58.93612760,90,60,45,350000000,0.8631,,10/09/2024,0.1846079590,69.08,3060,56,15/04/2019,15/10/2024,0,84.838760,73.785310,84.916450,0,48.90201620,3.2101,3.339960,0.689430,0.319810,0.397730
BLUMFE4,BlueMountain Fuji EUR CLO IV,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain Fuji EUR CLO,0.4098696281289167803547066849,0.5123370351611459754433833561,22/03/2019,25/02/2026,4.000390,4.01,2931,62,360600000,-6926057.17,358002342.53,0,349653209.508656,4.000390,7.394897,0.0347014549463708,0.0501231417459128,0.0626928918994970,97.3199373671437412,97.6678551986568757,98.3607190359083749,4.581001,1,0.0251253570756908,0.0473840880,0.02789284,0.0494790470,0.2583095410,0.2653353920,0.0298897469339975,0.0347014549463708,0.0552515998085751,0.9913408387830864,0.3637908264219983,0.264868,0.0198322724645441,0.6785120690645890,3.701250,7.19,0,1.78,98.02,5.50,2.84,,4.82,3.998483,3.973324,7.654302,0.15,0.200001,0,12,27312994.54,20,85,17/08/2021,3.912420,108.36,102.900001,4.42,High-Yield Loans,17/08/2023,,,0.6634034775,6.1449471013,6.5990535852,41.1053382863,23.1578354276,7.6535812046,14.6758409173,,0,59.69332370,100,60,70,350000000,1.022864,348000000,09/09/2024,0.2492532740,76.44,3110,58,30/09/2019,25/11/2024,76.972750,83.5939,84.689850,87.376040,0,51.20611510,3.205250,3.290680,0.755330,0.293830,0.293830
BLUMFE5,BlueMountain Fuji EUR CLO V,Sound Point Capital Management,U.S. Bank Trustees,BlueMountain Fuji EUR CLO,0.5020379901406517571884984026,0.6275474876758146964856230032,13/12/2019,15/07/2024,3.887788,3.77,0,0,356800000,-25848205.60,378244604.53,0,370990441.964253,3.887788,7.313003,0.0238208361258604,0.0394007014548650,0.0546025045503641,97.5931262480642899,98.0821504171846964,98.4795254245875321,4.5950,1,0.0162988093581941,0,0.0197560060,0.0197560060,0,0.3013530480,0.0179447371322957,0.0238208361258604,0.0462930667887722,0.9947124163146090,0.3058260551098627,0.413113,0.0132189592134775,0.6276686432976467,3.680817,7.87,0,2.68,99.11,4,2.12,3.68,,3.924532,4.388979,7.544329,0.15,0.25,0,12,24768298.31,20,96,,3.855180,0,0,3.84,High-Yield Loans,15/10/2021,,,0.6677068198,7.0463705948,12.5447052864,51.5333737813,24.5060420320,2.5776970466,1.1241044391,,0,73.25537890,100,,70,350403535.12,1.079454,,10/09/2024,0.2459404980,81,,,15/07/2020,15/10/2024,84.713770,0,89.629420,90.067790,0,63.80348540,3.226710,3.366720,0.757040,0.404220,0.462660
BNPAE17,BNPP AM Euro CLO 2017,BNP Paribas Asset Management,BNY Mellon Corporate Trustee Services,BNPP AM Euro CLO,0.2474113908593404255319148936,0.309264238574175531914893617,12/09/2017,15/10/2021,3.872199,3.87,3237,55,358011939.70,8260794.49,334013171.51,0,323779480.580389,3.872199,7.493593,0.0405625861661398,0.0405625861661398,0.0685662122438616,96.2090075976614291,96.9361415049185825,97.2620994389468674,4.3350,1,0.0164903020593459,0.0472691190,0,0.0472691190,0.3231911010,0,0.0405625861661398,0.0446880473381365,0.0695941344016850,1,0.3108646877325056,0.663130,0.0170344131768159,0.5881814443180370,3.432463,,0,2.90,99,5.16,,7.40,4.60,3.859965,2.457448,7.537522,0.15,0.35,0,12,26729615.70,20,100,31/10/2019,3.734563,106.80,104.510001,3.82,High-Yield Loans,15/10/2019,,,1.8562782575,11.2452161573,14.2891188375,43.5784871363,21.5174598670,5.5301676567,1.9832720878,,0,36.63769460,90,60,,350000000,0.954324,,30/08/2024,0.1135672350,83.68,3264,50,15/04/2018,15/10/2024,0,70.6211,75.9343,75.9343,0,29.61112150,3.204870,3.306670,0.666370,0.290580,0.324680
BNPAE18,BNPP AM Euro CLO 2018,BNP Paribas Asset Management,BNY Mellon Corporate Trustee Services,BNPP AM Euro CLO,0.250711250330089171974522293,0.3133890629126114649681528662,05/09/2018,15/10/2022,3.811480,3.75,3139,56,411071890.70,3955069.12,393601850.46,0,380167342.299320,3.811480,7.268579,0.0359109956507596,0.0463403165373421,0.0717349729098121,95.5847571132830085,96.5867771850413876,97.1033750257384580,4.285001,1,0,0.0553699390,0,0.0553699390,0.2719319220,0,0.0359109956507596,0.0488809549993598,0.0734462105709481,0.9947535815759335,0.2126237401124844,0.439842,0.0236184058818208,0.5395784808475720,3.581880,5.80,0,2.40,99.20,3.75,,8.70,5.50,3.817160,3.908363,7.477857,0.15,0.350002,0,12,3665962.36,20,95,04/03/2021,3.685371,105.810001,103.530001,3.98,High-Yield Loans,05/09/2020,,,0.3525864496,6.61788580,10.6675851831,48.9989461189,26.6041094770,4.7439066072,2.0149803642,,0,38.55343520,90,60,,400000000,0.984006,,30/08/2024,0.0220997890,83.25,3291,50,15/04/2019,15/10/2024,0,69.6824,73.203140,73.203140,0,27.795876,3.219410,3.289550,0.729430,0.366880,0.290580
BNPAE19,BNPP AM Euro CLO 2019,BNP Paribas Asset Management,BNY Mellon Corporate Trustee Services,BNPP AM Euro CLO,0.3937462436404957746478873239,0.4921828045506197183098591549,28/08/2019,22/01/2024,3.945817,3.93,3108,62,405419468.43,3160568.66,396112873.93,0,384231389.331548,3.945817,7.441843,0.0304245518971184,0.0445745590513683,0.0687569064842184,96.2937123267407862,97.0004800697036512,97.5013548274367423,4.508001,1,0.0163767201647336,0.04997108,0,0.04997108,0.2809960470,0.0051722810,0.0304245518971184,0.0445745590513683,0.0679327633889407,0.9960465814088215,0.3283710439135739,0.358780,0.0301942291381158,0.5976868825824583,3.548781,4.70,0,2,99.30,4.53,,7.70,4.90,3.950744,4.049052,7.611870,0.15,0.35,0,12,23722235.71,20,95,17/11/2021,3.859872,107.74,104.61,4.15,High-Yield Loans,17/02/2023,,,1.0465544780,5.5786699510,10.2118250585,45.9921903099,23.5970399731,8.2439063987,5.3298138307,,0,57.29253260,95,60,,400000000,0.990282,,30/08/2024,0.1091268320,83.41,3328,51,22/04/2020,22/10/2024,0,70.626240,75.398270,75.398270,0,46.64595250,3.224670,3.347340,0.744960,0.397730,0.417210
